"New_Client_Id_Client";"sending_date_group";"is_opened_retreated";"is_clicked";"mailing_id";"email_id";"min_sending_date";"email_count"
143100;2020-12-20;TRUE;TRUE;"14;15";"1841218";2020-12-20;2
143103;2022-01-28;FALSE;FALSE;"2812";"321455";2022-01-28;1
143106;2020-03-02;FALSE;FALSE;"39;40";"1173103";2020-03-02;2
143106;2020-03-28;FALSE;FALSE;"39;40";"1173103";2020-03-28;2
143118;2022-11-04;FALSE;FALSE;"3389";"1288002";2022-11-04;1
143120;2020-02-06;TRUE;FALSE;"12;13";"1489351";2020-02-06;2
143120;2020-06-12;FALSE;FALSE;"37;38";"1489351";2020-06-12;2
143121;2023-02-19;TRUE;FALSE;"3389";"2023895";2023-02-19;1
143121;2023-07-21;TRUE;FALSE;"3980";"2023895";2023-07-21;1
143124;2020-12-04;TRUE;FALSE;"37;38";"1458298";2020-12-04;2
143125;2020-11-05;FALSE;FALSE;"14;15";"1773276";2020-11-05;2
143127;2020-02-11;TRUE;FALSE;"14;15";"1467929";2020-02-11;2
143127;2020-07-28;TRUE;FALSE;"39;40";"1467929";2020-07-28;2
143127;2021-02-12;FALSE;FALSE;"39;40";"1467929";2021-02-12;2
143134;2022-01-05;FALSE;FALSE;"2823";"2078936";2022-01-05;1
143141;2020-07-25;TRUE;FALSE;"37;38";"610475";2020-07-25;2
143141;2022-04-24;TRUE;FALSE;"2812";"610475";2022-04-24;1
143145;2019-08-21;TRUE;TRUE;"12";"1405093";2019-08-21;1
143148;2020-10-14;TRUE;TRUE;"12;13";"1769618";2020-10-14;2
143155;2021-01-23;FALSE;FALSE;"2105";"1889071";2021-01-23;1
143156;2023-02-03;FALSE;FALSE;"3389";"677475";2023-02-03;1
143156;2023-07-14;FALSE;FALSE;"3980";"677475";2023-07-14;1
143158;2019-04-24;TRUE;FALSE;"12;13";"1368085";2019-04-24;2
143159;2019-01-21;FALSE;FALSE;"12;13";"1340843";2019-01-21;2
143160;2018-11-02;TRUE;TRUE;"37;38";"1304462";2018-11-02;2
143160;2019-01-11;TRUE;FALSE;"37;38";"1304462";2019-01-11;2
143161;2021-02-19;TRUE;FALSE;"2105";"1904937";2021-02-19;1
143163;2020-09-22;FALSE;FALSE;"37;38";"186339";2020-09-22;2
143169;2018-09-21;TRUE;FALSE;"12;13";"1293022";2018-09-21;2
143170;2020-07-11;FALSE;FALSE;"14;15";"1535235";2020-07-11;2
143175;2019-10-08;FALSE;FALSE;"37;38";"193130";2019-10-08;2
143175;2020-07-15;FALSE;FALSE;"37;38";"193130";2020-07-15;2
143175;2021-03-07;FALSE;FALSE;"37;38";"193130";2021-03-07;2
143175;2021-10-29;FALSE;FALSE;"37;38";"193130";2021-10-29;2
143176;2018-11-30;TRUE;TRUE;"14";"1309665";2018-11-30;1
143176;2020-01-09;FALSE;FALSE;"39";"1309665";2020-01-09;1
143176;2020-01-13;FALSE;FALSE;"40";"1309665";2020-01-13;1
143176;2020-02-04;TRUE;FALSE;"39";"1309665";2020-02-04;1
143176;2020-02-08;FALSE;FALSE;"40";"1309665";2020-02-08;1
143185;2020-01-14;TRUE;TRUE;"39;40";"319387";2020-01-14;2
143185;2020-02-09;TRUE;FALSE;"39;40";"319387";2020-02-09;2
143185;2020-03-06;FALSE;FALSE;"39;40";"319387";2020-03-06;2
143185;2022-07-05;TRUE;TRUE;"3151";"319387";2022-07-05;1
143185;2023-06-02;FALSE;FALSE;"3389";"319387";2023-06-02;1
143191;2023-03-29;FALSE;FALSE;"3389";"843687";2023-03-29;1
143192;2018-11-24;FALSE;FALSE;"37";"1256656";2018-11-24;1
143192;2018-11-30;FALSE;FALSE;"38";"1256656";2018-11-30;1
143192;2019-05-22;FALSE;FALSE;"37;38";"1256656";2019-05-22;2
143192;2019-08-04;FALSE;FALSE;"37;38";"1256656";2019-08-04;2
143194;2019-03-23;TRUE;FALSE;"14;15";"1358303";2019-03-23;2
143196;2019-08-22;TRUE;TRUE;"37;38";"1406113";2019-08-22;2
143198;2020-10-06;TRUE;FALSE;"14;15";"1757514";2020-10-06;2
143200;2020-12-28;TRUE;FALSE;"14;15";"383315";2020-12-28;2
143201;2019-01-20;FALSE;FALSE;"39;40";"388411";2019-01-20;2
143201;2019-02-15;TRUE;TRUE;"39;40";"388411";2019-02-15;2
143201;2019-03-13;FALSE;FALSE;"39;40";"388411";2019-03-13;2
143202;2019-12-24;TRUE;TRUE;"37";"842407";2019-12-24;1
143202;2020-10-06;TRUE;FALSE;"37;38";"842407";2020-10-06;2
143204;2020-10-24;TRUE;FALSE;"12;13";"1774474";2020-10-24;2
143204;2023-08-07;TRUE;FALSE;"3980";"1774474";2023-08-07;1
143207;2020-11-19;FALSE;FALSE;"14";"1783358";2020-11-19;1
143207;2020-11-24;FALSE;FALSE;"15";"1783358";2020-11-24;1
143208;2018-09-12;TRUE;FALSE;"37;38";"1268138";2018-09-12;2
143208;2018-10-14;TRUE;FALSE;"37;38";"1268138";2018-10-14;2
143208;2019-01-05;TRUE;TRUE;"37;38";"1268138";2019-01-05;2
143208;2020-08-08;FALSE;FALSE;"37;38";"1268138";2020-08-08;2
143208;2020-12-18;FALSE;FALSE;"39;40";"1268138";2020-12-18;2
143209;2019-06-03;FALSE;FALSE;"12;13";"1379174";2019-06-03;2
143211;2019-02-10;FALSE;FALSE;"37;38";"949704";2019-02-10;2
143211;2020-12-19;FALSE;FALSE;"37;38";"949704";2020-12-19;2
143211;2021-02-04;FALSE;FALSE;"37;38";"949704";2021-02-04;2
143211;2022-05-20;TRUE;FALSE;"2812";"949704";2022-05-20;1
143217;2018-10-07;TRUE;FALSE;"37;38";"640177";2018-10-07;2
143217;2019-06-15;TRUE;FALSE;"37;38";"640177";2019-06-15;2
143217;2020-01-16;TRUE;FALSE;"37;38";"640177";2020-01-16;2
143217;2020-08-29;TRUE;FALSE;"37;38";"640177";2020-08-29;2
143221;2018-12-12;TRUE;FALSE;"12;13";"1316543";2018-12-12;2
143221;2019-01-04;TRUE;FALSE;"37;38";"1316543";2019-01-04;2
143225;2019-09-29;TRUE;TRUE;"37;38";"371219";2019-09-29;2
143225;2020-05-29;TRUE;TRUE;"37";"371219";2020-05-29;1
143225;2020-10-28;TRUE;TRUE;"37";"371219";2020-10-28;1
143228;2018-11-08;TRUE;TRUE;"37;38";"182917";2018-11-08;2
143228;2019-02-02;TRUE;TRUE;"37";"182917";2019-02-02;1
143228;2019-05-02;TRUE;TRUE;"37;38";"182917";2019-05-02;2
143228;2020-07-26;TRUE;FALSE;"39;40";"182917";2020-07-26;2
143230;2019-12-10;TRUE;FALSE;"12;13";"1078476";2019-12-10;2
143231;2022-02-25;TRUE;FALSE;"2943";"2101880";2022-02-25;1
143235;2021-10-22;TRUE;FALSE;"2173";"1999875";2021-10-22;1
143239;2018-10-14;FALSE;FALSE;"37;38";"583661";2018-10-14;2
143239;2019-01-06;FALSE;FALSE;"37;38";"583661";2019-01-06;2
143239;2019-07-04;FALSE;FALSE;"37;38";"583661";2019-07-04;2
143239;2020-12-16;FALSE;FALSE;"37;38";"583661";2020-12-16;2
143239;2023-05-19;FALSE;FALSE;"3389";"583661";2023-05-19;1
143242;2019-12-26;TRUE;FALSE;"14;15";"1461321";2019-12-26;2
143242;2020-05-31;TRUE;FALSE;"39;40";"1461321";2020-05-31;2
143244;2019-02-28;FALSE;FALSE;"39;40";"1150831";2019-02-28;2
143244;2019-03-26;TRUE;FALSE;"39;40";"1150831";2019-03-26;2
143244;2020-11-02;TRUE;FALSE;"39;40";"1150831";2020-11-02;2
143244;2022-11-25;TRUE;FALSE;"3389";"1150831";2022-11-25;1
143249;2019-01-23;TRUE;FALSE;"14;15";"483359";2019-01-23;2
143250;2021-10-01;TRUE;FALSE;"2105";"1993739";2021-10-01;1
143251;2019-01-20;TRUE;FALSE;"37;38";"1091990";2019-01-20;2
143251;2020-01-16;TRUE;FALSE;"37;38";"1091990";2020-01-16;2
143251;2020-07-22;TRUE;FALSE;"39;40";"1091990";2020-07-22;2
143251;2021-05-20;TRUE;FALSE;"37;38";"1091990";2021-05-20;2
143251;2021-09-22;FALSE;FALSE;"37;38";"1091990";2021-09-22;2
143251;2023-06-02;FALSE;FALSE;"3389";"1091990";2023-06-02;1
143257;2019-01-28;TRUE;TRUE;"37";"120273";2019-01-28;1
143257;2020-08-30;TRUE;TRUE;"37;38";"120273";2020-08-30;2
143257;2021-02-25;TRUE;FALSE;"37;38";"120273";2021-02-25;2
143257;2022-01-21;FALSE;FALSE;"2812";"120273";2022-01-21;1
143257;2022-02-22;TRUE;FALSE;"2812";"120273";2022-02-22;1
143257;2023-01-29;FALSE;FALSE;"3389";"120273";2023-01-29;1
143258;2021-09-06;FALSE;FALSE;"2105";"1953979";2021-09-06;1
143269;2018-09-05;FALSE;FALSE;"12;13";"1290314";2018-09-05;2
143269;2018-10-02;FALSE;FALSE;"37;38";"1290314";2018-10-02;2
143271;2018-10-31;FALSE;FALSE;"37;38";"309075";2018-10-31;2
143272;2022-02-04;FALSE;FALSE;"2823";"2102639";2022-02-04;1
143272;2022-07-26;TRUE;FALSE;"3285";"2102639";2022-07-26;1
143273;2019-02-12;TRUE;TRUE;"37;38";"1351182";2019-02-12;2
143275;2022-07-24;TRUE;FALSE;"3285";"2160030";2022-07-24;1
143278;2020-06-25;FALSE;FALSE;"37;38";"1531406";2020-06-25;2
143280;2021-09-22;FALSE;FALSE;"2173";"1959063";2021-09-22;1
143282;2022-05-03;FALSE;FALSE;"2812";"158299";2022-05-03;1
143284;2019-02-08;FALSE;FALSE;"37";"1141";2019-02-08;1
143284;2019-02-12;FALSE;FALSE;"38";"1141";2019-02-12;1
143284;2019-05-22;FALSE;FALSE;"37;38";"1141";2019-05-22;2
143286;2019-07-27;FALSE;FALSE;"12";"1397656";2019-07-27;1
143287;2019-04-27;TRUE;FALSE;"37;38";"1269248";2019-04-27;2
143287;2021-02-22;FALSE;FALSE;"37;38";"1269248";2021-02-22;2
143288;2018-11-04;FALSE;FALSE;"12;13";"1305461";2018-11-04;2
143288;2020-01-18;FALSE;FALSE;"37;38";"1305461";2020-01-18;2
143291;2018-11-25;FALSE;FALSE;"37";"194919";2018-11-25;1
143291;2018-11-30;FALSE;FALSE;"38";"194919";2018-11-30;1
143298;2020-10-19;TRUE;FALSE;"14;15";"1506584";2020-10-19;2
143302;2018-12-15;TRUE;FALSE;"14;15";"1312364";2018-12-15;2
143302;2020-08-01;FALSE;FALSE;"39";"1312364";2020-08-01;1
143302;2020-08-05;FALSE;FALSE;"40";"1312364";2020-08-05;1
143302;2020-12-25;TRUE;FALSE;"39;40";"1312364";2020-12-25;2
143303;2023-05-25;FALSE;FALSE;"3389";"2040552";2023-05-25;1
143309;2019-12-24;TRUE;FALSE;"12;13";"1466012";2019-12-24;2
143309;2020-01-19;TRUE;FALSE;"37;38";"1466012";2020-01-19;2
143309;2020-02-20;TRUE;FALSE;"37;38";"1466012";2020-02-20;2
143309;2021-03-03;TRUE;FALSE;"37;38";"1466012";2021-03-03;2
143310;2021-09-06;TRUE;FALSE;"2105";"1468254";2021-09-06;1
143312;2022-07-01;TRUE;FALSE;"3151";"466641";2022-07-01;1
143313;2019-01-03;TRUE;FALSE;"37;38";"301981";2019-01-03;2
143313;2020-08-13;TRUE;FALSE;"37;38";"301981";2020-08-13;2
143313;2020-10-06;TRUE;TRUE;"37";"301981";2020-10-06;1
143313;2021-12-08;TRUE;FALSE;"37";"301981";2021-12-08;1
143313;2021-12-13;FALSE;FALSE;"38";"301981";2021-12-13;1
143313;2021-12-23;TRUE;FALSE;"2812";"301981";2021-12-23;1
143313;2022-04-24;TRUE;FALSE;"2812";"301981";2022-04-24;1
143313;2023-02-25;FALSE;FALSE;"3389";"301981";2023-02-25;1
143313;2023-05-13;FALSE;FALSE;"3389";"301981";2023-05-13;1
143324;2019-02-15;FALSE;FALSE;"37;38";"1338198";2019-02-15;2
143327;2021-09-04;FALSE;FALSE;"37;38";"1073905";2021-09-04;2
143329;2021-01-04;FALSE;FALSE;"12;13";"1868767";2021-01-04;2
143329;2021-03-27;FALSE;FALSE;"37;38";"1868767";2021-03-27;2
143329;2021-09-14;TRUE;FALSE;"37;38";"1868767";2021-09-14;2
143329;2022-01-31;FALSE;FALSE;"2812";"1868767";2022-01-31;1
143329;2023-06-23;TRUE;FALSE;"3389";"1868767";2023-06-23;1
143330;2018-10-21;FALSE;FALSE;"37;38";"191094";2018-10-21;2
143330;2019-03-22;FALSE;FALSE;"37;38";"191094";2019-03-22;2
143330;2019-04-23;FALSE;FALSE;"37;38";"191094";2019-04-23;2
143330;2019-05-25;TRUE;TRUE;"37";"191094";2019-05-25;1
143330;2019-06-27;FALSE;FALSE;"37;38";"191094";2019-06-27;2
143330;2023-01-01;FALSE;FALSE;"3389";"191094";2023-01-01;1
143333;2020-07-13;TRUE;FALSE;"12;13";"1725948";2020-07-13;2
143334;2019-05-29;TRUE;TRUE;"12;13";"1377510";2019-05-29;2
143339;2020-08-11;TRUE;FALSE;"12;13";"1741083";2020-08-11;2
143339;2021-02-17;FALSE;FALSE;"37;38";"1741083";2021-02-17;2
143349;2018-10-04;FALSE;FALSE;"12;13";"1296263";2018-10-04;2
143351;2019-12-01;FALSE;FALSE;"12";"1448904";2019-12-01;1
143351;2019-12-05;FALSE;FALSE;"13";"1448904";2019-12-05;1
143351;2023-01-02;FALSE;FALSE;"3389";"1448904";2023-01-02;1
143352;2020-05-01;TRUE;FALSE;"14;15";"1500877";2020-05-01;2
143352;2022-09-11;TRUE;FALSE;"3328";"1500877";2022-09-11;1
143353;2020-09-08;FALSE;FALSE;"37;38";"1751079";2020-09-08;2
143356;2021-10-02;TRUE;FALSE;"2105";"1995912";2021-10-02;1
143358;2020-07-23;TRUE;TRUE;"12;13";"1734262";2020-07-23;2
143360;2019-01-21;FALSE;FALSE;"12;13";"1341139";2019-01-21;2
143372;2019-05-08;TRUE;FALSE;"14;15";"1214169";2019-05-08;2
143373;2020-01-24;FALSE;FALSE;"37;38";"262099";2020-01-24;2
143373;2022-12-28;TRUE;FALSE;"3389";"262099";2022-12-28;1
143373;2023-07-28;TRUE;FALSE;"3980";"262099";2023-07-28;1
143374;2018-09-25;TRUE;TRUE;"37;38";"380848";2018-09-25;2
143374;2018-11-11;TRUE;TRUE;"37";"380848";2018-11-11;1
143374;2018-12-13;FALSE;FALSE;"37;38";"380848";2018-12-13;2
143374;2019-01-22;TRUE;TRUE;"37";"380848";2019-01-22;1
143374;2019-05-27;TRUE;TRUE;"37;38";"380848";2019-05-27;2
143374;2019-09-21;FALSE;FALSE;"37;38";"380848";2019-09-21;2
143374;2020-01-18;TRUE;TRUE;"37;38";"380848";2020-01-18;2
143374;2020-05-26;TRUE;TRUE;"39";"380848";2020-05-26;1
143374;2022-02-01;TRUE;FALSE;"2812";"380848";2022-02-01;1
143374;2022-05-30;FALSE;FALSE;"3151";"380848";2022-05-30;1
143374;2022-10-09;TRUE;TRUE;"3389";"380848";2022-10-09;1
143374;2023-01-19;TRUE;TRUE;"3389";"380848";2023-01-19;1
143377;2021-10-20;TRUE;FALSE;"2173";"1998581";2021-10-20;1
143377;2022-07-27;FALSE;FALSE;"3285";"1998581";2022-07-27;1
143378;2019-04-11;FALSE;FALSE;"12;13";"1364181";2019-04-11;2
143378;2019-12-21;FALSE;FALSE;"39;40";"1364181";2019-12-21;2
143378;2020-01-16;FALSE;FALSE;"39;40";"1364181";2020-01-16;2
143392;2021-02-22;FALSE;FALSE;"2105";"1912870";2021-02-22;1
143400;2019-01-04;TRUE;FALSE;"12;13";"1330044";2019-01-04;2
143400;2019-07-16;TRUE;TRUE;"37";"1330044";2019-07-16;1
143400;2019-12-24;TRUE;TRUE;"37;38";"1330044";2019-12-24;2
143400;2020-01-09;TRUE;FALSE;"39";"1330044";2020-01-09;1
143400;2020-01-13;TRUE;FALSE;"40";"1330044";2020-01-13;1
143400;2020-02-04;FALSE;FALSE;"39";"1330044";2020-02-04;1
143400;2020-02-08;TRUE;FALSE;"40";"1330044";2020-02-08;1
143400;2023-05-30;TRUE;FALSE;"3389";"1330044";2023-05-30;1
143402;2021-02-04;TRUE;FALSE;"2105";"1899911";2021-02-04;1
143409;2018-11-01;FALSE;FALSE;"12;13";"1304254";2018-11-01;2
143413;2021-02-23;FALSE;FALSE;"2173";"123518";2021-02-23;1
143424;2021-01-21;TRUE;FALSE;"2105";"1887045";2021-01-21;1
143431;2020-02-14;TRUE;TRUE;"12";"584176";2020-02-14;1
143431;2020-06-24;TRUE;FALSE;"37;38";"584176";2020-06-24;2
143431;2020-07-29;TRUE;TRUE;"37;38";"584176";2020-07-29;2
143431;2020-08-30;TRUE;TRUE;"37;38";"584176";2020-08-30;2
143431;2022-07-04;FALSE;FALSE;"3151";"584176";2022-07-04;1
143435;2020-01-14;FALSE;FALSE;"14;15";"1474910";2020-01-14;2
143438;2018-10-28;FALSE;FALSE;"37;38";"541447";2018-10-28;2
143440;2019-08-04;TRUE;FALSE;"12;13";"1400656";2019-08-04;2
143441;2019-04-15;TRUE;FALSE;"37;38";"483288";2019-04-15;2
143441;2020-08-23;FALSE;FALSE;"37;38";"483288";2020-08-23;2
143444;2019-05-31;TRUE;TRUE;"37";"518928";2019-05-31;1
143445;2020-07-09;TRUE;FALSE;"37;38";"1276609";2020-07-09;2
143447;2022-04-01;FALSE;FALSE;"2823";"2123100";2022-04-01;1
143453;2020-12-20;FALSE;FALSE;"12;13";"1857206";2020-12-20;2
143454;2022-11-10;FALSE;FALSE;"3389";"191247";2022-11-10;1
143456;2022-07-03;FALSE;FALSE;"2823";"2153975";2022-07-03;1
143457;2018-09-24;TRUE;FALSE;"12;13";"1293967";2018-09-24;2
143464;2019-07-05;FALSE;FALSE;"37;38";"911515";2019-07-05;2
143464;2021-08-24;FALSE;FALSE;"37;38";"911515";2021-08-24;2
143465;2019-04-12;FALSE;FALSE;"12;13";"1365068";2019-04-12;2
143467;2022-06-25;TRUE;FALSE;"2823";"2150529";2022-06-25;1
143468;2023-02-18;FALSE;FALSE;"3389";"340801";2023-02-18;1
143469;2019-05-23;TRUE;FALSE;"12;13";"1372670";2019-05-23;2
143469;2019-07-16;TRUE;FALSE;"37;38";"1372670";2019-07-16;2
143469;2020-07-30;FALSE;FALSE;"37;38";"1372670";2020-07-30;2
143471;2021-09-17;TRUE;FALSE;"37;38";"839364";2021-09-17;2
143473;2018-10-24;TRUE;TRUE;"12";"1300619";2018-10-24;1
143473;2018-10-26;TRUE;TRUE;"37";"1300619";2018-10-26;1
143473;2019-05-23;TRUE;FALSE;"37;38";"1300619";2019-05-23;2
143473;2023-05-21;TRUE;TRUE;"3389";"1300619";2023-05-21;1
143476;2021-10-15;TRUE;FALSE;"2105";"2021360";2021-10-15;1
143476;2022-12-06;TRUE;FALSE;"3389";"2021360";2022-12-06;1
143479;2020-07-16;TRUE;FALSE;"37;38";"567681";2020-07-16;2
143481;2018-10-03;TRUE;FALSE;"12;13";"295096";2018-10-03;2
143481;2021-05-23;TRUE;FALSE;"37";"295096";2021-05-23;1
143481;2021-09-04;TRUE;FALSE;"37;38";"295096";2021-09-04;2
143481;2022-09-11;TRUE;FALSE;"3328";"295096";2022-09-11;1
143481;2022-10-13;TRUE;FALSE;"3389";"295096";2022-10-13;1
143484;2018-11-30;FALSE;FALSE;"37;38";"1310143";2018-11-30;2
143485;2020-12-07;TRUE;FALSE;"12;13";"1839200";2020-12-07;2
143486;2022-07-24;FALSE;FALSE;"3275";"2161263";2022-07-24;1
143486;2023-07-27;FALSE;FALSE;"3980";"2161263";2023-07-27;1
143488;2019-06-03;TRUE;FALSE;"39;40";"1104825";2019-06-03;2
143488;2019-06-29;TRUE;FALSE;"39;40";"1104825";2019-06-29;2
143490;2019-05-23;TRUE;TRUE;"12";"1373835";2019-05-23;1
143493;2019-01-04;FALSE;FALSE;"12;13";"1327484";2019-01-04;2
143495;2019-02-08;FALSE;FALSE;"39";"1186001";2019-02-08;1
143495;2019-02-12;FALSE;FALSE;"40";"1186001";2019-02-12;1
143495;2019-03-06;FALSE;FALSE;"39";"1186001";2019-03-06;1
143495;2019-03-10;FALSE;FALSE;"40";"1186001";2019-03-10;1
143499;2020-10-18;FALSE;FALSE;"37;38";"788868";2020-10-18;2
143499;2022-06-19;TRUE;FALSE;"3151";"788868";2022-06-19;1
143500;2020-07-03;TRUE;FALSE;"37;38";"1534915";2020-07-03;2
143511;2018-10-13;FALSE;FALSE;"37;38";"1162708";2018-10-13;2
143511;2019-03-11;TRUE;FALSE;"39;40";"1162708";2019-03-11;2
143511;2019-04-06;TRUE;FALSE;"39;40";"1162708";2019-04-06;2
143511;2019-08-07;TRUE;FALSE;"37;38";"1162708";2019-08-07;2
143512;2021-03-10;FALSE;FALSE;"2105";"1118771";2021-03-10;1
143514;2019-03-01;TRUE;FALSE;"37;38";"222872";2019-03-01;2
143519;2019-05-31;TRUE;FALSE;"37;38";"839732";2019-05-31;2
143520;2022-02-05;FALSE;FALSE;"2823";"2103006";2022-02-05;1
143521;2020-07-03;TRUE;TRUE;"37;38";"1325391";2020-07-03;2
143524;2020-12-04;FALSE;FALSE;"14;15";"1792313";2020-12-04;2
143527;2020-01-16;FALSE;FALSE;"37;38";"1478877";2020-01-16;2
143527;2020-06-20;FALSE;FALSE;"37;38";"1478877";2020-06-20;2
143527;2020-07-22;FALSE;FALSE;"37;38";"1478877";2020-07-22;2
143527;2020-10-25;TRUE;TRUE;"37;38";"1478877";2020-10-25;2
143527;2022-03-18;TRUE;FALSE;"2812";"1478877";2022-03-18;1
143527;2023-07-30;FALSE;FALSE;"3980";"1478877";2023-07-30;1
143528;2022-07-18;FALSE;FALSE;"3151";"1277415";2022-07-18;1
143531;2019-01-05;TRUE;FALSE;"39;40";"208027";2019-01-05;2
143531;2019-01-31;TRUE;FALSE;"39";"208027";2019-01-31;1
143531;2019-02-12;TRUE;FALSE;"40";"208027";2019-02-12;1
143533;2020-10-06;FALSE;FALSE;"14;15";"1757474";2020-10-06;2
143534;2021-12-07;FALSE;FALSE;"2105";"2047576";2021-12-07;1
143535;2020-01-15;FALSE;FALSE;"39;40";"1179422";2020-01-15;2
143535;2020-02-10;FALSE;FALSE;"39;40";"1179422";2020-02-10;2
143539;2019-07-16;FALSE;FALSE;"12;13";"1393028";2019-07-16;2
143539;2021-09-02;FALSE;FALSE;"37;38";"1393028";2021-09-02;2
143541;2021-02-14;TRUE;FALSE;"2105";"1908581";2021-02-14;1
143542;2020-01-24;TRUE;TRUE;"37";"84107";2020-01-24;1
143542;2022-01-28;FALSE;FALSE;"2812";"84107";2022-01-28;1
143543;2021-09-26;TRUE;FALSE;"37;38";"1724257";2021-09-26;2
143543;2022-02-25;TRUE;TRUE;"2812";"1724257";2022-02-25;1
143543;2023-01-31;TRUE;FALSE;"3389";"1724257";2023-01-31;1
143545;2022-12-16;TRUE;FALSE;"3389";"2226435";2022-12-16;1
143546;2020-12-19;TRUE;FALSE;"39;40";"170738";2020-12-19;2
143554;2020-11-13;TRUE;TRUE;"14;15";"1776857";2020-11-13;2
143558;2019-04-26;FALSE;FALSE;"37;38";"1174248";2019-04-26;2
143558;2020-10-22;FALSE;FALSE;"37;38";"1174248";2020-10-22;2
143558;2021-02-04;FALSE;FALSE;"37;38";"1174248";2021-02-04;2
143559;2021-02-28;TRUE;FALSE;"37;38";"515883";2021-02-28;2
143561;2019-01-03;TRUE;FALSE;"37;38";"25429";2019-01-03;2
143561;2023-04-17;FALSE;FALSE;"3389";"25429";2023-04-17;1
143566;2019-12-18;FALSE;FALSE;"12;13";"1461550";2019-12-18;2
143571;2020-07-22;TRUE;FALSE;"37;38";"854524";2020-07-22;2
143571;2020-08-23;TRUE;FALSE;"39;40";"854524";2020-08-23;2
143571;2021-11-10;TRUE;FALSE;"37;38";"854524";2021-11-10;2
143574;2019-01-17;FALSE;FALSE;"14;15";"1333509";2019-01-17;2
143576;2019-01-03;TRUE;TRUE;"37;38";"1126136";2019-01-03;2
143581;2019-07-06;TRUE;FALSE;"12;13";"1390587";2019-07-06;2
143582;2020-05-21;TRUE;FALSE;"14;15";"1513383";2020-05-21;2
143583;2019-10-17;FALSE;FALSE;"37";"397669";2019-10-17;1
143583;2019-10-21;TRUE;FALSE;"38";"397669";2019-10-21;1
143583;2021-02-04;TRUE;TRUE;"37";"397669";2021-02-04;1
143588;2020-12-17;FALSE;FALSE;"37;38";"1233369";2020-12-17;2
143590;2019-08-22;TRUE;FALSE;"12;13";"1405948";2019-08-22;2
143590;2020-10-17;FALSE;FALSE;"37;38";"1405948";2020-10-17;2
143590;2023-01-26;FALSE;FALSE;"3389";"1405948";2023-01-26;1
143592;2021-02-18;FALSE;FALSE;"2105";"1465586";2021-02-18;1
143592;2023-07-26;FALSE;FALSE;"3980";"1465586";2023-07-26;1
143593;2018-12-15;TRUE;FALSE;"37;38";"148139";2018-12-15;2
143594;2023-03-07;TRUE;FALSE;"3408";"2267752";2023-03-07;1
143596;2021-01-26;TRUE;FALSE;"2105";"1892184";2021-01-26;1
143596;2022-11-25;TRUE;FALSE;"3389";"1892184";2022-11-25;1
143597;2019-08-25;FALSE;FALSE;"37";"111792";2019-08-25;1
143597;2019-09-01;FALSE;FALSE;"38";"111792";2019-09-01;1
143599;2020-12-13;FALSE;FALSE;"12;13";"1848281";2020-12-13;2
143602;2019-08-19;TRUE;FALSE;"39";"301854";2019-08-19;1
143602;2019-08-23;TRUE;FALSE;"40";"301854";2019-08-23;1
143602;2019-09-18;TRUE;FALSE;"39";"301854";2019-09-18;1
143602;2019-09-23;TRUE;FALSE;"40";"301854";2019-09-23;1
143602;2019-12-22;TRUE;FALSE;"39;40";"301854";2019-12-22;2
143602;2020-01-17;TRUE;FALSE;"39;40";"301854";2020-01-17;2
143607;2018-10-23;TRUE;FALSE;"37;38";"1287852";2018-10-23;2
143609;2020-06-24;FALSE;FALSE;"12;13";"1530503";2020-06-24;2
143610;2020-09-23;FALSE;FALSE;"12;13";"1755539";2020-09-23;2
143610;2022-11-21;TRUE;FALSE;"3389";"1755539";2022-11-21;1
143613;2019-05-31;TRUE;FALSE;"12;13";"1378263";2019-05-31;2
143614;2021-03-08;FALSE;FALSE;"2108;2132";"1133824";2021-03-08;2
143616;2020-08-27;FALSE;FALSE;"37;38";"1136254";2020-08-27;2
143617;2019-07-06;FALSE;FALSE;"37;38";"143968";2019-07-06;2
143618;2022-11-24;TRUE;FALSE;"3408";"2209934";2022-11-24;1
143624;2022-06-30;TRUE;FALSE;"2823";"2152881";2022-06-30;1
143626;2018-11-26;TRUE;FALSE;"12";"1311545";2018-11-26;1
143626;2018-11-30;TRUE;TRUE;"13";"1311545";2018-11-30;1
143626;2019-01-28;TRUE;FALSE;"37;38";"1311545";2019-01-28;2
143626;2019-04-21;TRUE;FALSE;"37;38";"1311545";2019-04-21;2
143626;2019-08-01;TRUE;FALSE;"37;38";"1311545";2019-08-01;2
143626;2021-01-02;TRUE;FALSE;"37;38";"1311545";2021-01-02;2
143626;2021-02-04;TRUE;FALSE;"37;38";"1311545";2021-02-04;2
143626;2022-09-11;TRUE;FALSE;"3328";"1311545";2022-09-11;1
143627;2022-10-07;FALSE;FALSE;"3389";"1179381";2022-10-07;1
143629;2020-11-24;FALSE;FALSE;"14";"1521854";2020-11-24;1
143629;2020-12-01;TRUE;FALSE;"15";"1521854";2020-12-01;1
143632;2022-02-02;TRUE;FALSE;"2823";"2100340";2022-02-02;1
143634;2023-02-06;FALSE;FALSE;"3389";"1882967";2023-02-06;1
143635;2019-02-13;FALSE;FALSE;"37;38";"1165341";2019-02-13;2
143636;2020-07-17;FALSE;FALSE;"37;38";"573199";2020-07-17;2
143636;2022-01-28;FALSE;FALSE;"2812";"573199";2022-01-28;1
