,file,isin,type,state,allocate
835,XPAR_SHARES_F2_20231002.csv.zip,NL00150001Q9,FO,Processed,
836,XPAR_SHARES_F1_20231031.csv.zip,FR0000045072,LOB,Processed,
837,XPAR_SHARES_F1_20231031.csv.zip,FR0000051807,LOB,Processed,
838,XPAR_SHARES_F1_20231031.csv.zip,FR0000052292,LOB,Processed,
839,XPAR_SHARES_F1_20231031.csv.zip,FR0000120073,LOB,Processed,
840,XPAR_SHARES_F1_20231031.csv.zip,FR0000120172,LOB,Processed,
841,XPAR_SHARES_F1_20231031.csv.zip,FR0000120503,LOB,Processed,
842,XPAR_SHARES_F1_20231031.csv.zip,FR0000120628,LOB,Processed,
843,XPAR_SHARES_F1_20231031.csv.zip,FR0000120644,LOB,Processed,
844,XPAR_SHARES_F1_20231031.csv.zip,FR0000121014,LOB,Processed,
845,XPAR_SHARES_F1_20231031.csv.zip,FR0000121667,LOB,Processed,
846,XPAR_SHARES_F1_20231031.csv.zip,FR0000125338,LOB,Processed,
847,XPAR_SHARES_F1_20231031.csv.zip,FR0000131104,LOB,Processed,
848,XPAR_SHARES_F1_20231031.csv.zip,FR0000133308,LOB,Processed,
849,XPAR_SHARES_F1_20231031.csv.zip,FR0010208488,LOB,Processed,
850,XPAR_SHARES_F1_20231031.csv.zip,FR0010220475,LOB,Processed,
851,XPAR_SHARES_F1_20231031.csv.zip,FR0010307819,LOB,Processed,
852,XPAR_SHARES_F1_20231031.csv.zip,FR0013326246,LOB,Processed,
853,XPAR_SHARES_F1_20231031.csv.zip,FR0014000MR3,LOB,Processed,
854,XPAR_SHARES_F1_20231031.csv.zip,FR001400AJ45,LOB,Processed,
855,XPAR_SHARES_F1_20231031.csv.zip,NL0000235190,LOB,Processed,
856,XPAR_SHARES_F1_20231031.csv.zip,FR0000045072,FO,Processed,
857,XPAR_SHARES_F1_20231031.csv.zip,FR0000051807,FO,Processed,
858,XPAR_SHARES_F1_20231031.csv.zip,FR0000052292,FO,Processed,
859,XPAR_SHARES_F1_20231031.csv.zip,FR0000120073,FO,Processed,
860,XPAR_SHARES_F1_20231031.csv.zip,FR0000120172,FO,Processed,
861,XPAR_SHARES_F1_20231031.csv.zip,FR0000120503,FO,Processed,
862,XPAR_SHARES_F1_20231031.csv.zip,FR0000120628,FO,Processed,
863,XPAR_SHARES_F1_20231031.csv.zip,FR0000120644,FO,Processed,
864,XPAR_SHARES_F1_20231031.csv.zip,FR0000121014,FO,Processed,
865,XPAR_SHARES_F1_20231031.csv.zip,FR0000121667,FO,Processed,
866,XPAR_SHARES_F1_20231031.csv.zip,FR0000125338,FO,Processed,
867,XPAR_SHARES_F1_20231031.csv.zip,FR0000131104,FO,Processed,
868,XPAR_SHARES_F1_20231031.csv.zip,FR0000133308,FO,Processed,
869,XPAR_SHARES_F1_20231031.csv.zip,FR0010208488,FO,Processed,
870,XPAR_SHARES_F1_20231031.csv.zip,FR0010220475,FO,Processed,
871,XPAR_SHARES_F1_20231031.csv.zip,FR0010307819,FO,Processed,
872,XPAR_SHARES_F1_20231031.csv.zip,FR0013326246,FO,Processed,
873,XPAR_SHARES_F1_20231031.csv.zip,FR0014000MR3,FO,Processed,
874,XPAR_SHARES_F1_20231031.csv.zip,FR001400AJ45,FO,Processed,
875,XPAR_SHARES_F1_20231031.csv.zip,NL0000235190,FO,Processed,
876,XPAR_SHARES_F1_20231030.csv.zip,FR0000045072,LOB,Processed,
877,XPAR_SHARES_F1_20231030.csv.zip,FR0000051807,LOB,Processed,
878,XPAR_SHARES_F1_20231030.csv.zip,FR0000052292,LOB,Processed,
879,XPAR_SHARES_F1_20231030.csv.zip,FR0000120073,LOB,Processed,
880,XPAR_SHARES_F1_20231030.csv.zip,FR0000120172,LOB,Processed,
881,XPAR_SHARES_F1_20231030.csv.zip,FR0000120503,LOB,Processed,
882,XPAR_SHARES_F1_20231030.csv.zip,FR0000120628,LOB,Processed,
883,XPAR_SHARES_F1_20231030.csv.zip,FR0000120644,LOB,Processed,
884,XPAR_SHARES_F1_20231030.csv.zip,FR0000121014,LOB,Processed,
885,XPAR_SHARES_F1_20231030.csv.zip,FR0000121667,LOB,Processed,
886,XPAR_SHARES_F1_20231030.csv.zip,FR0000125338,LOB,Processed,
887,XPAR_SHARES_F1_20231030.csv.zip,FR0000131104,LOB,Processed,
888,XPAR_SHARES_F1_20231030.csv.zip,FR0000133308,LOB,Processed,
889,XPAR_SHARES_F1_20231030.csv.zip,FR0010208488,LOB,Processed,
890,XPAR_SHARES_F1_20231030.csv.zip,FR0010220475,LOB,Processed,
891,XPAR_SHARES_F1_20231030.csv.zip,FR0010307819,LOB,Processed,
892,XPAR_SHARES_F1_20231030.csv.zip,FR0013326246,LOB,Processed,
893,XPAR_SHARES_F1_20231030.csv.zip,FR0014000MR3,LOB,Processed,
894,XPAR_SHARES_F1_20231030.csv.zip,FR001400AJ45,LOB,Processed,
895,XPAR_SHARES_F1_20231030.csv.zip,NL0000235190,LOB,Processed,
896,XPAR_SHARES_F1_20231030.csv.zip,FR0000045072,FO,Processed,
897,XPAR_SHARES_F1_20231030.csv.zip,FR0000051807,FO,Processed,
898,XPAR_SHARES_F1_20231030.csv.zip,FR0000052292,FO,Processed,
899,XPAR_SHARES_F1_20231030.csv.zip,FR0000120073,FO,Processed,
900,XPAR_SHARES_F1_20231030.csv.zip,FR0000120172,FO,Processed,
901,XPAR_SHARES_F1_20231030.csv.zip,FR0000120503,FO,Processed,
902,XPAR_SHARES_F1_20231030.csv.zip,FR0000120628,FO,Processed,
903,XPAR_SHARES_F1_20231030.csv.zip,FR0000120644,FO,Processed,
904,XPAR_SHARES_F1_20231030.csv.zip,FR0000121014,FO,Processed,
905,XPAR_SHARES_F1_20231030.csv.zip,FR0000121667,FO,Processed,
906,XPAR_SHARES_F1_20231030.csv.zip,FR0000125338,FO,Processed,
907,XPAR_SHARES_F1_20231030.csv.zip,FR0000131104,FO,Processed,
908,XPAR_SHARES_F1_20231030.csv.zip,FR0000133308,FO,Processed,
909,XPAR_SHARES_F1_20231030.csv.zip,FR0010208488,FO,Processed,
910,XPAR_SHARES_F1_20231030.csv.zip,FR0010220475,FO,Processed,
911,XPAR_SHARES_F1_20231030.csv.zip,FR0010307819,FO,Processed,
912,XPAR_SHARES_F1_20231030.csv.zip,FR0013326246,FO,Processed,
913,XPAR_SHARES_F1_20231030.csv.zip,FR0014000MR3,FO,Processed,
914,XPAR_SHARES_F1_20231030.csv.zip,FR001400AJ45,FO,Processed,
915,XPAR_SHARES_F1_20231030.csv.zip,NL0000235190,FO,Processed,
916,XPAR_SHARES_F1_20231027.csv.zip,FR0000045072,LOB,Processed,
917,XPAR_SHARES_F1_20231027.csv.zip,FR0000051807,LOB,Processed,
918,XPAR_SHARES_F1_20231027.csv.zip,FR0000052292,LOB,Processed,
919,XPAR_SHARES_F1_20231027.csv.zip,FR0000120073,LOB,Processed,
920,XPAR_SHARES_F1_20231027.csv.zip,FR0000120172,LOB,Processed,
921,XPAR_SHARES_F1_20231027.csv.zip,FR0000120503,LOB,Processed,
922,XPAR_SHARES_F1_20231027.csv.zip,FR0000120628,LOB,Processed,
923,XPAR_SHARES_F1_20231027.csv.zip,FR0000120644,LOB,Processed,
924,XPAR_SHARES_F1_20231027.csv.zip,FR0000121014,LOB,Processed,
925,XPAR_SHARES_F1_20231027.csv.zip,FR0000121667,LOB,Processed,
926,XPAR_SHARES_F1_20231027.csv.zip,FR0000125338,LOB,Processed,
927,XPAR_SHARES_F1_20231027.csv.zip,FR0000131104,LOB,Processed,
928,XPAR_SHARES_F1_20231027.csv.zip,FR0000133308,LOB,Processed,
929,XPAR_SHARES_F1_20231027.csv.zip,FR0010208488,LOB,Processed,
930,XPAR_SHARES_F1_20231027.csv.zip,FR0010220475,LOB,Processed,
931,XPAR_SHARES_F1_20231027.csv.zip,FR0010307819,LOB,Processed,
932,XPAR_SHARES_F1_20231027.csv.zip,FR0013326246,LOB,Processed,
933,XPAR_SHARES_F1_20231027.csv.zip,FR0014000MR3,LOB,Processed,
934,XPAR_SHARES_F1_20231027.csv.zip,FR001400AJ45,LOB,Processed,
935,XPAR_SHARES_F1_20231027.csv.zip,NL0000235190,LOB,Processed,
936,XPAR_SHARES_F1_20231027.csv.zip,FR0000045072,FO,Processed,
937,XPAR_SHARES_F1_20231027.csv.zip,FR0000051807,FO,Processed,
938,XPAR_SHARES_F1_20231027.csv.zip,FR0000052292,FO,Processed,
939,XPAR_SHARES_F1_20231027.csv.zip,FR0000120073,FO,Processed,
940,XPAR_SHARES_F1_20231027.csv.zip,FR0000120172,FO,Processed,
941,XPAR_SHARES_F1_20231027.csv.zip,FR0000120503,FO,Processed,
942,XPAR_SHARES_F1_20231027.csv.zip,FR0000120628,FO,Processed,
943,XPAR_SHARES_F1_20231027.csv.zip,FR0000120644,FO,Processed,
944,XPAR_SHARES_F1_20231027.csv.zip,FR0000121014,FO,Processed,
945,XPAR_SHARES_F1_20231027.csv.zip,FR0000121667,FO,Processed,
946,XPAR_SHARES_F1_20231027.csv.zip,FR0000125338,FO,Processed,
947,XPAR_SHARES_F1_20231027.csv.zip,FR0000131104,FO,Processed,
948,XPAR_SHARES_F1_20231027.csv.zip,FR0000133308,FO,Processed,
949,XPAR_SHARES_F1_20231027.csv.zip,FR0010208488,FO,Processed,
950,XPAR_SHARES_F1_20231027.csv.zip,FR0010220475,FO,Processed,
951,XPAR_SHARES_F1_20231027.csv.zip,FR0010307819,FO,Processed,
952,XPAR_SHARES_F1_20231027.csv.zip,FR0013326246,FO,Processed,
953,XPAR_SHARES_F1_20231027.csv.zip,FR0014000MR3,FO,Processed,
954,XPAR_SHARES_F1_20231027.csv.zip,FR001400AJ45,FO,Processed,
955,XPAR_SHARES_F1_20231027.csv.zip,NL0000235190,FO,Processed,
956,XPAR_SHARES_F1_20231026.csv.zip,FR0000045072,LOB,Processed,
957,XPAR_SHARES_F1_20231026.csv.zip,FR0000051807,LOB,Processed,
958,XPAR_SHARES_F1_20231026.csv.zip,FR0000052292,LOB,Processed,
959,XPAR_SHARES_F1_20231026.csv.zip,FR0000120073,LOB,Processed,
960,XPAR_SHARES_F1_20231026.csv.zip,FR0000120172,LOB,Processed,
961,XPAR_SHARES_F1_20231026.csv.zip,FR0000120503,LOB,Processed,
962,XPAR_SHARES_F1_20231026.csv.zip,FR0000120628,LOB,Processed,
963,XPAR_SHARES_F1_20231026.csv.zip,FR0000120644,LOB,Processed,
964,XPAR_SHARES_F1_20231026.csv.zip,FR0000121014,LOB,Processed,
965,XPAR_SHARES_F1_20231026.csv.zip,FR0000121667,LOB,Processed,
966,XPAR_SHARES_F1_20231026.csv.zip,FR0000125338,LOB,Processed,
967,XPAR_SHARES_F1_20231026.csv.zip,FR0000131104,LOB,Processed,
968,XPAR_SHARES_F1_20231026.csv.zip,FR0000133308,LOB,Processed,
969,XPAR_SHARES_F1_20231026.csv.zip,FR0010208488,LOB,Processed,
970,XPAR_SHARES_F1_20231026.csv.zip,FR0010220475,LOB,Processed,
971,XPAR_SHARES_F1_20231026.csv.zip,FR0010307819,LOB,Processed,
972,XPAR_SHARES_F1_20231026.csv.zip,FR0013326246,LOB,Processed,
973,XPAR_SHARES_F1_20231026.csv.zip,FR0014000MR3,LOB,Processed,
974,XPAR_SHARES_F1_20231026.csv.zip,FR001400AJ45,LOB,Processed,
975,XPAR_SHARES_F1_20231026.csv.zip,NL0000235190,LOB,Processed,
976,XPAR_SHARES_F1_20231026.csv.zip,FR0000045072,FO,Processed,
977,XPAR_SHARES_F1_20231026.csv.zip,FR0000051807,FO,Processed,
978,XPAR_SHARES_F1_20231026.csv.zip,FR0000052292,FO,Processed,
979,XPAR_SHARES_F1_20231026.csv.zip,FR0000120073,FO,Processed,
980,XPAR_SHARES_F1_20231026.csv.zip,FR0000120172,FO,Processed,
981,XPAR_SHARES_F1_20231026.csv.zip,FR0000120503,FO,Processed,
982,XPAR_SHARES_F1_20231026.csv.zip,FR0000120628,FO,Processed,
983,XPAR_SHARES_F1_20231026.csv.zip,FR0000120644,FO,Processed,
984,XPAR_SHARES_F1_20231026.csv.zip,FR0000121014,FO,Processed,
985,XPAR_SHARES_F1_20231026.csv.zip,FR0000121667,FO,Processed,
986,XPAR_SHARES_F1_20231026.csv.zip,FR0000125338,FO,Processed,
987,XPAR_SHARES_F1_20231026.csv.zip,FR0000131104,FO,Processed,
988,XPAR_SHARES_F1_20231026.csv.zip,FR0000133308,FO,Processed,
989,XPAR_SHARES_F1_20231026.csv.zip,FR0010208488,FO,Processed,
990,XPAR_SHARES_F1_20231026.csv.zip,FR0010220475,FO,Processed,
991,XPAR_SHARES_F1_20231026.csv.zip,FR0010307819,FO,Processed,
992,XPAR_SHARES_F1_20231026.csv.zip,FR0013326246,FO,Processed,
993,XPAR_SHARES_F1_20231026.csv.zip,FR0014000MR3,FO,Processed,
994,XPAR_SHARES_F1_20231026.csv.zip,FR001400AJ45,FO,Processed,
995,XPAR_SHARES_F1_20231026.csv.zip,NL0000235190,FO,Processed,
996,XPAR_SHARES_F1_20231025.csv.zip,FR0000045072,LOB,Processed,
997,XPAR_SHARES_F1_20231025.csv.zip,FR0000051807,LOB,Processed,
998,XPAR_SHARES_F1_20231025.csv.zip,FR0000052292,LOB,Processed,
999,XPAR_SHARES_F1_20231025.csv.zip,FR0000120073,LOB,Processed,
1000,XPAR_SHARES_F1_20231025.csv.zip,FR0000120172,LOB,Processed,
1001,XPAR_SHARES_F1_20231025.csv.zip,FR0000120503,LOB,Processed,
1002,XPAR_SHARES_F1_20231025.csv.zip,FR0000120628,LOB,Processed,
1003,XPAR_SHARES_F1_20231025.csv.zip,FR0000120644,LOB,Processed,
1004,XPAR_SHARES_F1_20231025.csv.zip,FR0000121014,LOB,Processed,
1005,XPAR_SHARES_F1_20231025.csv.zip,FR0000121667,LOB,Processed,
1006,XPAR_SHARES_F1_20231025.csv.zip,FR0000125338,LOB,Processed,
1007,XPAR_SHARES_F1_20231025.csv.zip,FR0000131104,LOB,Processed,
1008,XPAR_SHARES_F1_20231025.csv.zip,FR0000133308,LOB,Processed,
1009,XPAR_SHARES_F1_20231025.csv.zip,FR0010208488,LOB,Processed,
1010,XPAR_SHARES_F1_20231025.csv.zip,FR0010220475,LOB,Processed,
1011,XPAR_SHARES_F1_20231025.csv.zip,FR0010307819,LOB,Processed,
1012,XPAR_SHARES_F1_20231025.csv.zip,FR0013326246,LOB,Processed,
1013,XPAR_SHARES_F1_20231025.csv.zip,FR0014000MR3,LOB,Processed,
1014,XPAR_SHARES_F1_20231025.csv.zip,FR001400AJ45,LOB,Processed,
1015,XPAR_SHARES_F1_20231025.csv.zip,NL0000235190,LOB,Processed,
1016,XPAR_SHARES_F1_20231025.csv.zip,FR0000045072,FO,Processed,
1017,XPAR_SHARES_F1_20231025.csv.zip,FR0000051807,FO,Processed,
1018,XPAR_SHARES_F1_20231025.csv.zip,FR0000052292,FO,Processed,
1019,XPAR_SHARES_F1_20231025.csv.zip,FR0000120073,FO,Processed,
1020,XPAR_SHARES_F1_20231025.csv.zip,FR0000120172,FO,Processed,
1021,XPAR_SHARES_F1_20231025.csv.zip,FR0000120503,FO,Processed,
1022,XPAR_SHARES_F1_20231025.csv.zip,FR0000120628,FO,Processed,
1023,XPAR_SHARES_F1_20231025.csv.zip,FR0000120644,FO,Processed,
1024,XPAR_SHARES_F1_20231025.csv.zip,FR0000121014,FO,Processed,
1025,XPAR_SHARES_F1_20231025.csv.zip,FR0000121667,FO,Processed,
1026,XPAR_SHARES_F1_20231025.csv.zip,FR0000125338,FO,Processed,
1027,XPAR_SHARES_F1_20231025.csv.zip,FR0000131104,FO,Processed,
1028,XPAR_SHARES_F1_20231025.csv.zip,FR0000133308,FO,Processed,
1029,XPAR_SHARES_F1_20231025.csv.zip,FR0010208488,FO,Processed,
1030,XPAR_SHARES_F1_20231025.csv.zip,FR0010220475,FO,Processed,
1031,XPAR_SHARES_F1_20231025.csv.zip,FR0010307819,FO,Processed,
1032,XPAR_SHARES_F1_20231025.csv.zip,FR0013326246,FO,Processed,
1033,XPAR_SHARES_F1_20231025.csv.zip,FR0014000MR3,FO,Processed,
1034,XPAR_SHARES_F1_20231025.csv.zip,FR001400AJ45,FO,Processed,
1035,XPAR_SHARES_F1_20231025.csv.zip,NL0000235190,FO,Processed,
1036,XPAR_SHARES_F1_20231024.csv.zip,FR0000045072,LOB,Processed,
1037,XPAR_SHARES_F1_20231024.csv.zip,FR0000051807,LOB,Processed,
1038,XPAR_SHARES_F1_20231024.csv.zip,FR0000052292,LOB,Processed,
1039,XPAR_SHARES_F1_20231024.csv.zip,FR0000120073,LOB,Processed,
1040,XPAR_SHARES_F1_20231024.csv.zip,FR0000120172,LOB,Processed,
1041,XPAR_SHARES_F1_20231024.csv.zip,FR0000120503,LOB,Processed,
1042,XPAR_SHARES_F1_20231024.csv.zip,FR0000120628,LOB,Processed,
1043,XPAR_SHARES_F1_20231024.csv.zip,FR0000120644,LOB,Processed,
1044,XPAR_SHARES_F1_20231024.csv.zip,FR0000121014,LOB,Processed,
1045,XPAR_SHARES_F1_20231024.csv.zip,FR0000121667,LOB,Processed,
1046,XPAR_SHARES_F1_20231024.csv.zip,FR0000125338,LOB,Processed,
1047,XPAR_SHARES_F1_20231024.csv.zip,FR0000131104,LOB,Processed,
1048,XPAR_SHARES_F1_20231024.csv.zip,FR0000133308,LOB,Processed,
1049,XPAR_SHARES_F1_20231024.csv.zip,FR0010208488,LOB,Processed,
1050,XPAR_SHARES_F1_20231024.csv.zip,FR0010220475,LOB,Processed,
1051,XPAR_SHARES_F1_20231024.csv.zip,FR0010307819,LOB,Processed,
1052,XPAR_SHARES_F1_20231024.csv.zip,FR0013326246,LOB,Processed,
1053,XPAR_SHARES_F1_20231024.csv.zip,FR0014000MR3,LOB,Processed,
1054,XPAR_SHARES_F1_20231024.csv.zip,FR001400AJ45,LOB,Processed,
1055,XPAR_SHARES_F1_20231024.csv.zip,NL0000235190,LOB,Processed,
1056,XPAR_SHARES_F1_20231024.csv.zip,FR0000045072,FO,Processed,
1057,XPAR_SHARES_F1_20231024.csv.zip,FR0000051807,FO,Processed,
1058,XPAR_SHARES_F1_20231024.csv.zip,FR0000052292,FO,Processed,
1059,XPAR_SHARES_F1_20231024.csv.zip,FR0000120073,FO,Processed,
1060,XPAR_SHARES_F1_20231024.csv.zip,FR0000120172,FO,Processed,
1061,XPAR_SHARES_F1_20231024.csv.zip,FR0000120503,FO,Processed,
1062,XPAR_SHARES_F1_20231024.csv.zip,FR0000120628,FO,Processed,
1063,XPAR_SHARES_F1_20231024.csv.zip,FR0000120644,FO,Processed,
1064,XPAR_SHARES_F1_20231024.csv.zip,FR0000121014,FO,Processed,
1065,XPAR_SHARES_F1_20231024.csv.zip,FR0000121667,FO,Processed,
1066,XPAR_SHARES_F1_20231024.csv.zip,FR0000125338,FO,Processed,
1067,XPAR_SHARES_F1_20231024.csv.zip,FR0000131104,FO,Processed,
1068,XPAR_SHARES_F1_20231024.csv.zip,FR0000133308,FO,Processed,
1069,XPAR_SHARES_F1_20231024.csv.zip,FR0010208488,FO,Processed,
1070,XPAR_SHARES_F1_20231024.csv.zip,FR0010220475,FO,Processed,
1071,XPAR_SHARES_F1_20231024.csv.zip,FR0010307819,FO,Processed,
1072,XPAR_SHARES_F1_20231024.csv.zip,FR0013326246,FO,Processed,
1073,XPAR_SHARES_F1_20231024.csv.zip,FR0014000MR3,FO,Processed,
1074,XPAR_SHARES_F1_20231024.csv.zip,FR001400AJ45,FO,Processed,
1075,XPAR_SHARES_F1_20231024.csv.zip,NL0000235190,FO,Processed,
1076,XPAR_SHARES_F1_20231023.csv.zip,FR0000045072,LOB,Processed,
1077,XPAR_SHARES_F1_20231023.csv.zip,FR0000051807,LOB,Processed,
1078,XPAR_SHARES_F1_20231023.csv.zip,FR0000052292,LOB,Processed,
1079,XPAR_SHARES_F1_20231023.csv.zip,FR0000120073,LOB,Processed,
1080,XPAR_SHARES_F1_20231023.csv.zip,FR0000120172,LOB,Processed,
1081,XPAR_SHARES_F1_20231023.csv.zip,FR0000120503,LOB,Processed,
1082,XPAR_SHARES_F1_20231023.csv.zip,FR0000120628,LOB,Processed,
1083,XPAR_SHARES_F1_20231023.csv.zip,FR0000120644,LOB,Processed,
1084,XPAR_SHARES_F1_20231023.csv.zip,FR0000121014,LOB,Processed,
1085,XPAR_SHARES_F1_20231023.csv.zip,FR0000121667,LOB,Processed,
1086,XPAR_SHARES_F1_20231023.csv.zip,FR0000125338,LOB,Processed,
1087,XPAR_SHARES_F1_20231023.csv.zip,FR0000131104,LOB,Processed,
1088,XPAR_SHARES_F1_20231023.csv.zip,FR0000133308,LOB,Processed,
1089,XPAR_SHARES_F1_20231023.csv.zip,FR0010208488,LOB,Processed,
1090,XPAR_SHARES_F1_20231023.csv.zip,FR0010220475,LOB,Processed,
1091,XPAR_SHARES_F1_20231023.csv.zip,FR0010307819,LOB,Processed,
1092,XPAR_SHARES_F1_20231023.csv.zip,FR0013326246,LOB,Processed,
1093,XPAR_SHARES_F1_20231023.csv.zip,FR0014000MR3,LOB,Processed,
1094,XPAR_SHARES_F1_20231023.csv.zip,FR001400AJ45,LOB,Processed,
1095,XPAR_SHARES_F1_20231023.csv.zip,NL0000235190,LOB,Processed,
1096,XPAR_SHARES_F1_20231023.csv.zip,FR0000045072,FO,Processed,
1097,XPAR_SHARES_F1_20231023.csv.zip,FR0000051807,FO,Processed,
1098,XPAR_SHARES_F1_20231023.csv.zip,FR0000052292,FO,Processed,
1099,XPAR_SHARES_F1_20231023.csv.zip,FR0000120073,FO,Processed,
1100,XPAR_SHARES_F1_20231023.csv.zip,FR0000120172,FO,Processed,
1101,XPAR_SHARES_F1_20231023.csv.zip,FR0000120503,FO,Processed,
1102,XPAR_SHARES_F1_20231023.csv.zip,FR0000120628,FO,Processed,
1103,XPAR_SHARES_F1_20231023.csv.zip,FR0000120644,FO,Processed,
1104,XPAR_SHARES_F1_20231023.csv.zip,FR0000121014,FO,Processed,
1105,XPAR_SHARES_F1_20231023.csv.zip,FR0000121667,FO,Processed,
1106,XPAR_SHARES_F1_20231023.csv.zip,FR0000125338,FO,Processed,
1107,XPAR_SHARES_F1_20231023.csv.zip,FR0000131104,FO,Processed,
1108,XPAR_SHARES_F1_20231023.csv.zip,FR0000133308,FO,Processed,
1109,XPAR_SHARES_F1_20231023.csv.zip,FR0010208488,FO,Processed,
1110,XPAR_SHARES_F1_20231023.csv.zip,FR0010220475,FO,Processed,
1111,XPAR_SHARES_F1_20231023.csv.zip,FR0010307819,FO,Processed,
1112,XPAR_SHARES_F1_20231023.csv.zip,FR0013326246,FO,Processed,
1113,XPAR_SHARES_F1_20231023.csv.zip,FR0014000MR3,FO,Processed,
1114,XPAR_SHARES_F1_20231023.csv.zip,FR001400AJ45,FO,Processed,
1115,XPAR_SHARES_F1_20231023.csv.zip,NL0000235190,FO,Processed,
1116,XPAR_SHARES_F1_20231020.csv.zip,FR0000045072,LOB,Processed,
1117,XPAR_SHARES_F1_20231020.csv.zip,FR0000051807,LOB,Processed,
1118,XPAR_SHARES_F1_20231020.csv.zip,FR0000052292,LOB,Processed,
1119,XPAR_SHARES_F1_20231020.csv.zip,FR0000120073,LOB,Processed,
1120,XPAR_SHARES_F1_20231020.csv.zip,FR0000120172,LOB,Processed,
1121,XPAR_SHARES_F1_20231020.csv.zip,FR0000120503,LOB,Processed,
1122,XPAR_SHARES_F1_20231020.csv.zip,FR0000120628,LOB,Processed,
1123,XPAR_SHARES_F1_20231020.csv.zip,FR0000120644,LOB,Processed,
1124,XPAR_SHARES_F1_20231020.csv.zip,FR0000121014,LOB,Processed,
1125,XPAR_SHARES_F1_20231020.csv.zip,FR0000121667,LOB,Processed,
1126,XPAR_SHARES_F1_20231020.csv.zip,FR0000125338,LOB,Processed,
1127,XPAR_SHARES_F1_20231020.csv.zip,FR0000131104,LOB,Processed,
1128,XPAR_SHARES_F1_20231020.csv.zip,FR0000133308,LOB,Processed,
1129,XPAR_SHARES_F1_20231020.csv.zip,FR0010208488,LOB,Processed,
1130,XPAR_SHARES_F1_20231020.csv.zip,FR0010220475,LOB,Processed,
1131,XPAR_SHARES_F1_20231020.csv.zip,FR0010307819,LOB,Processed,
1132,XPAR_SHARES_F1_20231020.csv.zip,FR0013326246,LOB,Processed,
1133,XPAR_SHARES_F1_20231020.csv.zip,FR0014000MR3,LOB,Processed,
1134,XPAR_SHARES_F1_20231020.csv.zip,FR001400AJ45,LOB,Processed,
1135,XPAR_SHARES_F1_20231020.csv.zip,NL0000235190,LOB,Processed,
1136,XPAR_SHARES_F1_20231020.csv.zip,FR0000045072,FO,Processed,
1137,XPAR_SHARES_F1_20231020.csv.zip,FR0000051807,FO,Processed,
1138,XPAR_SHARES_F1_20231020.csv.zip,FR0000052292,FO,Processed,
1139,XPAR_SHARES_F1_20231020.csv.zip,FR0000120073,FO,Processed,
1140,XPAR_SHARES_F1_20231020.csv.zip,FR0000120172,FO,Processed,
1141,XPAR_SHARES_F1_20231020.csv.zip,FR0000120503,FO,Processed,
1142,XPAR_SHARES_F1_20231020.csv.zip,FR0000120628,FO,Processed,
1143,XPAR_SHARES_F1_20231020.csv.zip,FR0000120644,FO,Processed,
1144,XPAR_SHARES_F1_20231020.csv.zip,FR0000121014,FO,Processed,
1145,XPAR_SHARES_F1_20231020.csv.zip,FR0000121667,FO,Processed,
1146,XPAR_SHARES_F1_20231020.csv.zip,FR0000125338,FO,Processed,
1147,XPAR_SHARES_F1_20231020.csv.zip,FR0000131104,FO,Processed,
1148,XPAR_SHARES_F1_20231020.csv.zip,FR0000133308,FO,Processed,
1149,XPAR_SHARES_F1_20231020.csv.zip,FR0010208488,FO,Processed,
1150,XPAR_SHARES_F1_20231020.csv.zip,FR0010220475,FO,Processed,
1151,XPAR_SHARES_F1_20231020.csv.zip,FR0010307819,FO,Processed,
1152,XPAR_SHARES_F1_20231020.csv.zip,FR0013326246,FO,Processed,
1153,XPAR_SHARES_F1_20231020.csv.zip,FR0014000MR3,FO,Processed,
1154,XPAR_SHARES_F1_20231020.csv.zip,FR001400AJ45,FO,Processed,
1155,XPAR_SHARES_F1_20231020.csv.zip,NL0000235190,FO,Processed,
1156,XPAR_SHARES_F1_20231019.csv.zip,FR0000045072,LOB,Processed,
1157,XPAR_SHARES_F1_20231019.csv.zip,FR0000051807,LOB,Processed,
1158,XPAR_SHARES_F1_20231019.csv.zip,FR0000052292,LOB,Processed,
1159,XPAR_SHARES_F1_20231019.csv.zip,FR0000120073,LOB,Processed,
1160,XPAR_SHARES_F1_20231019.csv.zip,FR0000120172,LOB,Processed,
1161,XPAR_SHARES_F1_20231019.csv.zip,FR0000120503,LOB,Processed,
1162,XPAR_SHARES_F1_20231019.csv.zip,FR0000120628,LOB,Processed,
1163,XPAR_SHARES_F1_20231019.csv.zip,FR0000120644,LOB,Processed,
1164,XPAR_SHARES_F1_20231019.csv.zip,FR0000121014,LOB,Processed,
1165,XPAR_SHARES_F1_20231019.csv.zip,FR0000121667,LOB,Processed,
1166,XPAR_SHARES_F1_20231019.csv.zip,FR0000125338,LOB,Processed,
1167,XPAR_SHARES_F1_20231019.csv.zip,FR0000131104,LOB,Processed,
1168,XPAR_SHARES_F1_20231019.csv.zip,FR0000133308,LOB,Processed,
1169,XPAR_SHARES_F1_20231019.csv.zip,FR0010208488,LOB,Processed,
1170,XPAR_SHARES_F1_20231019.csv.zip,FR0010220475,LOB,Processed,
1171,XPAR_SHARES_F1_20231019.csv.zip,FR0010307819,LOB,Processed,
1172,XPAR_SHARES_F1_20231019.csv.zip,FR0013326246,LOB,Processed,
1173,XPAR_SHARES_F1_20231019.csv.zip,FR0014000MR3,LOB,Processed,
